,job_id,url_logo,company_name,location,position,industry,min_company_size,max_company_size,job_desc,posted
501,3059349,,PT. Tunggal Inti Mandiri,Medan (Sumatera Utara) - Jl. Brigjen Katamso Komp. Istana Prima No. 1-A,Sales Marketing,Teknik Elektrikal,50,99999," 
Kandidat harus memiliki setidaknya SMA di bidang apapun.
Lebih disukai Pegawai (non-manajemen & non-supervisor) khusus dalam Teknik - Elektrikal atau setara.
Lebih disukai yang mampu berbahasa Hokkien
Mampu bekerja dalam tim atau individu
Mampu bekerja dibawah tekanan
Bisa mengemudikan kendaraan dengan SIM yang masih berlaku
Memiliki kendaraan sendiri (tidak diharuskan, tapi diutamakan)
 ",24/09/19
502,3059351,https://siva.jsstatic.com/id/61258/images/logo/61258_logo_0_850346.jpg,PT Buana Jaya Kreasi,Tangerang (Banten) - Gading Serpong,Teacher,Pendidikan,50,99999," 
As an Engineering for Kids Teacher your job scope will be conducting these educational services that we offer:
 

One or more of these following Enrichment classes according to your strength: Engineering class (mandatory), Robotics, and Video Game Design.
Weekly enrichment classes conducted IN-center or AT-school.
Holiday Program, School Trip to our center, Birthday Parties, Events / Workshop.
Services are conducted IN or OUTSIDE the center, so you'll be required to travel around Tangerang from time to time. (Transport from center to outside area will be covered by Company)


Requirements:
 

Cheerful and outgoing personality
Fluency in oral English
Loves children and teaching
Has a knack for Creativity and loves to Improve
Self-starter, self-motivated, loves learning new things
Team player
Willing to work a 6-days roster (flexible off day)
S1 (Bachelor Degree) graduates or equivalent, preferrably from Education, Engineering, Physics field.
Basic knowledge in Science, Engineering, Math or Technology

 
If you're applying from a non-relevant background, we will consider based on your:
 

Fluency in English.
General knowledge in STEM (Science, Tech, Engineering, Math or Technology).
Personality and willingness to learn.
Applicants from Finance and Events Organization background are welcomed to apply.

 
Benefits
 

Monthly performance bonus
Work in a Creative environment and culture
Wealth of experience and join the movement in new Education approach (we put FUN first in teaching!)
Annual leave and BPJS
Flexible hours (you may leave early if you've finished your work)

 ",24/09/19
503,3059352,https://siva.jsstatic.com/id/11379/images/logo/11379_logo_0_6132873.jpg,PT Bhakti Adikarya Buana Abadi,"Aceh, Bali, Banten, Jakarta Raya, Jawa Barat, Jawa Tengah, Sumatera Utara, Yogyakarta",Web dan Graphic Designer,Seni/Desain Kreatif,51,200," BabaStudio.com adalah Perusahaan Konsultan dan Pelatihan di bidang Web dan Internet Marketing sedang mencari beberapa orang yang mempunyai keahlian seperti di bawah ini.
 
Web & Graphic Designer
 
Job Description :
-  Seorang desainer web dan grafis memiliki tanggung jawab mewujudkan komunikasi
-  Menciptakan desain yang informatif dan komunikatif
-  Membuat desain seperti brosur, flyer, banner, web banner, company profile sesuai permintaan
-  Membuat desain antarmuka aplikasi berbasis web
-  Melakukan konversi desain antarmuka yang telah dibuat ke dalam bentuk html dan CSS (proses slicing) yang dapat ditampilkan dengan sempurna pada browser
-  Melaksanakan tugas sesuai dengan arahan permintaan 
 
Persyaratan : 
- Minimal berpendidikan D3/S1 untuk salah satu jurusan Desain Komunikasi Visual, atau jurusan terkait bidang Desain Grafis
- Diutamakan memiliki pengalaman desain web/desain grafis minimal 3 tahun
- Menguasai aplikasi desain, seperti Adobe Photoshop, Adobe Illustrator, Corel Draw, Adobe Flash
- Menguasai bahasa HTML, Javascript, dan CSS
- Menguasai microsoft office
- Menguasai UI & UX paling di utamakan 
- Kreatif, inovatif, dan mampu berkomunikasi dengan baik
- Mampu bekerjasama dalam tim maupun individual
- Memiliki ketertarikan dalam bidang desain web/desain grafis
- Memiliki kemauan untuk belajar dan mengembangkan diri

Dedicated Remoted : Kerja bisa dimana saja dengan jam kerja yang sudah ditentukan
 
Silahkan Apply dan Cantumkan portofolionya ",24/09/19
504,3059358,https://siva.jsstatic.com/id/1276/images/logo/1276_logo_0_615560.jpg,PT Bosnet Distribution Indonesia,Jakarta Selatan (Jakarta Raya),Product Head,IT-Perangkat Lunak,51,200," 
Requirements:

Minimum Bachelor Degree in Computer Science/Information Technology or equivalent.
Have experience in product development both as Developer and Designer.
Have experience as product owner is preferable.
Good Analysis.
Good communication skill.
Background working within FMCG, tech, or software organization would be ideal.
Good in Time Management.
Preferable already have previous experience as Developer/Designer in BOSNET.

Job Descriptions:

Responsible for new product development and enhancement of existing product.
Working closely with all stake holder to make continually improvements on BOSNET products.
Inspire the team to create great user experiences for our audience.
Manage the product roadmap, user stories, release schedule and priorities.
Be responsible for on going optimization of product features.
Implement best practice – customer insight, landscape scanning, design, ux, delivery, ensure we’re staying up to date and the team are improving their skills.
Manage, mentor and grow the existing product team.
Confidently communicate the roadmap, feature development and progress to key stakeholders from the dev team to c-level management via presentations, documentation and meetings.

 ",24/09/19
505,3059359,https://siva.jsstatic.com/id/54608/images/logo/54608_logo_0_72383.jpg,Qion's Putra Perkasa,"Cirebon (Jawa Barat), Tegal (Jawa Tengah)",Sales (Tegal dan Cirebon),Penjualan Ritel,51,200," Sales
Untuk Penempatan Cabang Tegal atau Cirebon
 
Responsibilities:

Membuka pasar (pelanggan baru)
Maintenance customer
Menjual produk-produk yang dijual perusahaan
Memastikan toko melakukan pembelian kembali
Mengatur jumlah penjualan sesuai dengan kemampuan toko
Membangun kerjasama dengan toko untuk mencapai target/paket yang ditawarkan
Melakukan penagihan

Requirements:

Diutamakan yang berpengalaman di bidang  sales cat, semen, listrik, lemesan, food
Usia 21-35
Memiliki sim C
Memiliki pengalaman bekerja minimal 1 tahun sebagai tenaga penjual, dan memiliki pengalaman melakukan penagihan
Memiliki inisiatif, motivasi kerja tinggi, berkomitmen
Karakter yang kuat dan tidak mudah menyerah sangat dibutuhkan untuk berkarir di perusahaan kami
Mampu bekerja dibawah tekanan
Penempatan Tegal atau Cirebon 
Silahkan tuliskan Wilayah Penempatan yang dipilih
 ",24/09/19
506,3059360,https://siva.jsstatic.com/id/1276/images/logo/1276_logo_0_615560.jpg,PT Bosnet Distribution Indonesia,Jakarta Selatan (Jakarta Raya) - Jl. Tebet Barat Dalam Raya No.82,Internship Software Developer,IT-Perangkat Lunak,51,200," 


Senior Year in information technology or equivalent.
Like to do coding/programming.
Highly motivated with spirit to learn new things.
Good attitude, commitment to work and good team player.
Ability to work independently or in a group.


 ",14/09/19
507,3059362,https://siva.jsstatic.com/id/155342/images/logo/155342_logo_0_558780.jpg,CV Esa Sentosa Abadi,Medan (Sumatera Utara),HELPER,Manufaktur,51,200," ​CV. ESA SENTOSA ABADI adalah perusahaan yang bergerak di manufaktur safety kaca dan pemasok kaca.
Mencari beberapa candidate yang berminat untuk bekerja di perusahaan dan anak cabang perusahaan kami di MEDAN untuk posisi HELPER. Kami akan memberikan jenjang karir bagi karyawan yang berprestasi dan ulet. 

Pendidikan Minimal SMU/SMK atau diploma dan sederajatnya. (tidak sedang kuliah)
Usia Maks 35 Tahun 
Mampu Bekerja Full Time
Helper (bersedia bekerja di bagian produksi / Logistics / quality control / Pemasangan / stockist )
Memiliki Integritas, komitmen terhadap tugas dan tanggung jawab yang tinggi
Bisa bekerja di bawah tekanan dan target serta deadline yang harus di capai
Memiliki badan yang sehat dan tidak sakit-sakitan
Bukan tukang absen dalam kerja
Disiplin, jujur dan pekerja keras serta siap ditempatkan di segala posisi yang dibutuhkan oleh perusahaan.
khusus domisili di MEDAN dan sekitarnya serta memiliki kendaraan sendiri

Nb. Jika kandidat tidak bisa memenuhi syarat diatas mohon tidak mengirimkan lamaran kepada kami. terima kasih ",14/09/19
508,3059363,https://siva.jsstatic.com/id/2748/images/logo/2748_logo_0_572431.jpg,PT Meiji Indonesia,Jakarta Raya,Product Specialist for Ophthalmology Product - Jakarta,Penjualan - Korporasi,0,0,,01/01/90
509,3059365,https://siva.jsstatic.com/id/11397/images/logo/11397_logo_0_6156262.jpg,MATARAM Group,"Cikupa (Banten), Depok (Jawa Barat), Jakarta Barat (Jakarta Raya), Jakarta Selatan (Jakarta Raya), Tangerang (Banten)",Pemasaran & Penjualan (Tangerang Area),Pemasaran/Pengembangan Bisnis,51,200,"  SELAMAT DATANG DI MATARAM GROUP Mataram Group saat ini sedang membuka kesempatan untuk individu yang berambisi dan senang berkomunikasi dengan orang lain. Dengan kantor cabang lebih dari 850 di seluruh dunia dan akan terus berkembang ke depannya, jangan sia-siakan kesempatan ini! Pekerjaan- Mewakili klien internasional dan nasional- Mampu mencapai target- Mampu mengelola tim- Melakukan pelatihan dalam program pengembangan karir Persyaratan- Diploma / sarjana, semua jurusan- Mampu berkomunikasi dengan baik- Pendapatan berdasarkan 100% prestasi kerja- Dapat mulai bekerja secepatnya- Bersedia ditempatkan di BSD – Tangerang Kesempatan- Mendapat pelatihan di dalam maupun luar negeri- Lingkungan kerja yang menyenangkan dan positif- Traveling dalam dan luar negeri Mataram GroupRuko Bidex B-01Jl. Pahlawan SeribuBSD, Tangerang Selatanwww.mataramgroup.comIG: @mataramgroup ",14/09/19
510,3059366,https://siva.jsstatic.com/id/11397/images/logo/11397_logo_0_6156262.jpg,MATARAM Group,"Cikupa (Banten), Depok (Jawa Barat), Jakarta Barat (Jakarta Raya), Jakarta Selatan (Jakarta Raya), Jakarta Utara (Jakarta Raya), Tangerang (Banten)",Karir di Marketing - Area Tangerang,Perbankan/Keuangan,51,200," Apakah anda mencari kesempatan dalam berkarir?Apakah anda mencari kesempatan untuk mengasah kemampuan komunikasi anda?Apakah anda senang bekerja dalam sebuah tim? Selamat datang di Mataram Group! Mataram Group saat ini sedang membuka kesempatan untuk individu yang berambisi dan senang berkomunikasi dengan orang lain.   Pekerjaan: Mewakili klien internasional dan nasionalMampu mencapai targetMampu mengelola timMelakukan pelatihan dalam program pengembangan karir Persyaratan: Diploma / sarjana, semua jurusanMampu berkomunikasi dengan baikPendapatan berdasarkan 100% prestasi kerjaDapat mulai bekerja secepatnyaBersedia ditempatkan di BSD – Tangerang Kesempatan: Mendapat pelatihan di dalam maupun luar negeriLingkungan kerja yang menyenangkan dan positifTraveling dalam dan luar negeri Jika anda merasa anda adalah kandidat yang tepat, silahkan kirim resume anda ke alamat berikut MATARAM Groupattn. Riska Emma - Recruitment DepartmentRuko Bidex blok B-01 (next to Teras Kota Mall)Jl. Pahlawan Seribu,BSD, Tangerangwww.mataramgroup.comhttps://www.facebook.com/mataramgroup/IG: @mataramgroup ",14/09/19
511,3059367,https://siva.jsstatic.com/id/164215/images/logo/164215_logo_0_722528.jpg,PT Kreasi Indah Cemerlang,Tangerang (Banten) - Tangerang,Admin Sales Marketing,Pemasaran/Pengembangan Bisnis,51,200," 
Kualifikasi :

Min. Diploma
Pengalaman administrasi . Lebih diutamakan yang berpengalaman kerjakan laporan pembukuan atau keuangan dan menjadi sales admin
Menguasai Filling dokumen dan Kegiatan Administrasi Perkantoran
Mahir Komputer dan Aplikasi Microsoft Office,Word & Internet
Teliti, Rapi , Kreatif , Inovatif dan Bisa Bekerja Sama dalam Team
Bertanggung jawab, Disiplin, Jujur , Cekatan , Loyal
Komunikatif , pro aktif dalam berkomunikasi 
Memiliki semangat kerja dan kemauan belajar yang tinggi
Siap untuk berekspansi dan berkembang bersama Perusahaan
Lebih diutamakan yang siap dan bersedia untuk mobile / fleksible
Penempatan di Tangerang- Banten

Tanggungjawab :
 

bertanggung jawab melakukan support atas segala kebutuhan sa
Membuat quotations kepada customer
Mengirimkan quotations kepada customer
Melakukan follow  Up kepada customer
Mengelola segala kebutuhan promosi dan komunikasi, baik hard  maupun softcopy
Membuat materi keperluan sales and marketing, misalnya  dalam membuat brosur, promosi, -quotation, email blast, korespondensi dengan customer
Melakukan support  dalam administrasi  tender bila diperlukan
Melakukan pengklasifikasian dan menjaga data-data
Memasukkan data-data ke system
Membuat laporan dan notulen
Mengerjakan pekerjaan sales administrasi & marketing

 
 
 ",14/09/19
512,3059374,https://siva.jsstatic.com/id/12914/images/logo/12914_logo_0_37527.jpg,PT SUMARI KARYA GLOBAL,"Banjar (Kalimantan Selatan), Cirebon (Jawa Barat), Jawa Tengah, Jember (Jawa Timur), Lampung, Malang (Jawa Timur), Pontianak (Kalimantan Barat), Surabaya (Jawa Timur)",Sales Promotion Representative (SPR),Penjualan Ritel,51,200," Kualifikasi :

Maksimal 35 Tahun.
Minimal Pendidikan SMA/Sederajat.
Memiliki pengalaman sebagai Sales Retail minimal1 Tahun.
Memiliki komunikasi yang baik, mampu untuk negosiasi, energik, jujur.
Memiliki kendaraan bermotor dan kelengkapan SIM .
Penempatan di Malang,Surabaya, Jember, Cirebon, Pontianak,Solo, yogyakarta , Banjarmasin

Job description :

Mampu mengadakan acara / event besar dalam bentuk lomba mewarnai diberbagai tempat dengan tujuan mempromosikan produk di kalangan masyarakat luas.
Melakukan kunjungan dan penawaran ke Sekolah dan toko - toko tradisional
Membantu persiapan acara event untuk kegiatan promo dan marketing lainnya

Menjalin hubungan baik dengan customer / pihak sekolah dan pihak toko tradisional


Membuat laporan hasil kunjungan dilapangan saling support dan berkerjasama yang baik dengan admin sales


  ",14/09/19
513,3059375,https://siva.jsstatic.com/id/67765/images/logo/67765_logo_0_675849.jpg,PT Artatama Asasta Abadi,"Banjarbaru (Kalimantan Selatan), Gunung Kidul (Yogyakarta), Kulon Progo (Yogyakarta), Purwokerto (Jawa Tengah), Semarang (Jawa Tengah), Sleman (Yogyakarta), Surakarta (Jawa Tengah), Yogyakarta (Yogyakarta)",Salesman,Penjualan Ritel,51,200," 
SALESMAN

Usia maksimal 38 tahun
Pendidikan minimal SMA
Kandidat bersedia ditugaskan ke luar kota
Memiliki kendaraan bermotor
Berpengalaman minimal 1 tahun di bidang marketing/penjualan consumer goods atau bahan bangunan
Mampu menggali informasi di lapangan
Komunikatif dan terbuka untuk terus belajar

 
Deskripsi Pekerjaan

Melakukan kunjungan rutin ke toko pelanggan sesuai dengan jadwal kunjungan
Melakukan penjualan kepada toko baik retail maupun grosir
Mencapai target penjualan
Melakukan penagihan faktur piutang jatuh tempo
Menggali kebutuhan pelanggan dan melaporkan informasi secara lengkap, berdasarkan data  nyata kepada Supervisor
Menjalin hubungan baik dengan pelanggan


  ",24/09/19
514,3059378,https://siva.jsstatic.com/id/65290/images/logo/65290_logo_0_748517.jpg,PT Thermax International Indonesia,Jakarta Raya,Area Sales Manager- (Boiler Background),Penjualan - Teknik/Teknikal/IT,201,500," Job Responsibilities:


Achieve order booking target ( value and no of orders as per ABP  ) for the assigned territory and product lines
Provide accurate order booking projections, lead and prospect reports to support business growth
Provide strategic inputs for developing ABP and SBP for the assigned territory
Generate and maximize cross sales opportunities
Anchor enquiry management system from lead generation to order closure
Develop OEMs, consultants and EPCs
Assist business development and promotion strategy , Build case studies  Customer testimonials


Requirements:

Candidate must possess at least Bachelor's Degree in Engineering (Mechanical) or equivalent.
At least 5 Year(s) of working experience in the related field is required for this position.
 ",14/09/19
515,3059379,https://siva.jsstatic.com/id/157256/images/logo/157256_logo_0_648680.jpg,PT. INDO GUNA SEJAHTERA,Jakarta Pusat (Jakarta Raya),WALK INTERVIEW PROGRAMMER,IT-Perangkat Lunak,51,200," Tanggung Jawab Pekerjaan :


Harus Mahir dalam html , Mahir menggunakan css dalam pembuatan page web.
Harus Mahir menggunakan Javascripst dalam pembuatan effect page.
HarusTerampil menggunakan web management dari joomla, Drupal, WordPress
Harus Untuk memenuhi permintaan dari atasan , disaat pembuatan web diusahakan menggunakan plugin sesedikit mungkin.


Syarat Pengalaman :

Pengalaman min 1 tahun

Keahlian :


Keahlian yang dalam dan pengalaman langsung dengan bahasa pemograman seperti PHP, MySQL, HTML, CSS, JavaScript, Jquery.

 ",14/09/19
516,3059380,https://siva.jsstatic.com/id/183676/images/logo/183676_logo_0_664949.jpg,TOFFIN BALI,Denpasar (Bali),Teknisi Mesin Kopi,Teknik Lainnya,50,99999," 
Candidate must possess at least SMU or Diploma in Engineering Electric degree
Required language(s): Bahasa Indonesia, English
At least 1 Year(s) of working experience in the related field is required for this position.
Required Skill(s): This position is responsible for the assigned installations, service and preventative maintenance calls and emergency service performed, Repair Coffee Machine
Preferably Staff (non-management & non-supervisor) specialized in Engineering - Others or equivalent.
Can drive car and motorcycle
Have driving license A & C
 ",14/09/19
517,3059384,,PT Anugerah Sentosa Agung,Sleman (Yogyakarta) - PRAMBANAN,Human Resources General Affairs Department,Personalia,501,1000," 
Kandidat harus memiliki setidaknya Diploma di Manajemen HR atau setara.
Maksimal berusia 32 Tahun
Setidaknya memiliki 2 tahun pengalaman dalam bidang yang sesuai untuk posisi ini.
Kemampuan yang harus dimiliki: Memiliki Jiwa Leadership.
Memiliki kemampuan untuk melakukan proses Rekrutmen,4
Memiliki kemampuan untuk Konseling
Lebih disukai Supervisor/Koordinator khusus dalam HRD atau setara.
Mampu bekerja dibawah tekanan
 ",24/09/19
518,3059342,https://siva.jsstatic.com/id/988/images/logo/988_logo_0_384006.jpg,PT Star Cosmos,Kalimantan Barat - pontianak,Sales Executive (Pontianak),Pemasaran/Pengembangan Bisnis,2001,5000," Candidate must possess at least Diploma in any field.Maximum 38 years OldAt least 1 Year(s) of working experience in the related field is required for this position.Required Skill(s): communication, marketing, sales, persuasive, maintain dealerPreferably Staff (non-management & non-supervisor) specialized in Marketing/Business Development or equivalent.target oriented and highly motivatedGood communication and persuasion skillsWilling to be placed in Pontianak ",14/09/19
519,3059345,https://siva.jsstatic.com/id/4863/images/logo/4863_logo_0_446520.png,PT Gunung Raja Paksi,Jakarta Raya - Cibitung,Graphic Artist (ADV-Dept),Seni/Desain Kreatif,5000,99999," Design beautiful, innovative web pages across multiple brandsDesign digital collateral including web banners, promotional emails, etc.Work closely with marketing and e-commerce to conceptualize & produce various internal requestsAssist with design of catalogs, tradeshow collateral, and other print materials when neededWork with technical operations and developers to ensure design accuracy and consistencyOther tasks as necessaryTo succeed in this position, you should be:Masterful in: Adobe Creative Suite, primarily Illustrator, Photoshop & IndesignVersatile: You can utilize a variety of design skills such as illustrations, pattern making, editorial layouts, mockups, and the ability to produce finished production-ready files.Organized: You're able to organize files and creative assets, handle multiple projects, and quickly find and address mistakes.Effective Communicator: You have a strong ability to communicate project details with internal team members in various departments, as well as external vendors and freelance designersDriven: You've proven to be a self-motivator, relish new challenges, and possess a track record of meeting or beating deadlines.Focused: You can pump out work at lightning speed without compromising quality.Aware of the Market: You should have a grasp on current trends and be able to translate niche designs into something that is approachable for mass market audiences.Balanced: You possess the ability to understand the ""big-picture"" yet stay organized with immaculate attention to detail.A Good Cultural Fit: We work hard, we play hard and we love being around each other. We are looking for a team player who is flexible, cooperative, and willing to help their peers through critiques and teamwork. Requirements: Must have experience designing beautiful and innovative web pagesHave enthusiasm for working in a fast-paced, collaborative environment; highly self-directed and results-orientedAre willing to go above and beyond what is askedConsistently pursue self-improvementHave photo editing experienceExperience with HTML, CSS and/or JavaScript is a plus* Mohon untuk melampirkan portfolio hasil project pada saat apply untuk posisi ini  ",14/09/19
520,3059298,https://siva.jsstatic.com/id/41748/images/logo/41748_logo_0_955648.jpg,PT Wook Global Technology,Karawang (Jawa Barat),SENIOR TAX ACCOUNTING KARAWANG (BAHASA MANDARIN),Akuntansi Umum/Pembiayaan,1001,2000," 
Requirements:

Usia maksimal 30 tahun ;
Minimal lulusan S1 sederajat, harus jurusan  Accounting;
Memiliki pengalaman minimal 1 tahun sebagai Accounting;
Bisa berkomunikasi dalam bahasa Mandarin;
Mahir dalam pembuatan laporan keuangan;
Menguasai program akuntansi;
Mempunyai sertifikat Brevet A&B (nilai plus);
Paham dan Familiar dengan Program ERP (Bisa Diajarkan jika tidak bisa);
Paham dan Familiar dengan Program Ms. Office, khususnya Excel dan rumus;
Memiliki tanggung jawab yang tinggi terhadap tugas pekerjaannya;
Rajin, ulet, teliti dan detail dalam menjalankan tugas pekerjaannya;
Dapat bekerja di bawah tekanan, baik secara individu maupun dalam team;
Bersedia sabtu bekerja dan lembur.


  ",14/09/19
521,3059299,https://siva.jsstatic.com/id/13217/images/logo/13217_logo_0_6255874.jpg,PT International Chemical Industry,Jakarta Barat (Jakarta Raya) - Jl Daan Mogot Km.11 Cengkareng Jakarta Barat,STAF ME (MECHANICAL ENGINEERING),Manufaktur,501,1000," 
Kualifikasi:

Usia max. 35 tahun
Pengalaman min. 5 tahun
Pendidikan D3/ S1, dengan (Teknik Mesin) dari Universitas ternama
Memiliki pengetahuan, pemahaman dan pengalaman di permesinan
Memiliki pengetahuan gambar tehnik, mesin perkakas, penggunaan alat ukur dan pengetahuan dasar elektrik
Memiliki pemahaman dan keahlian dalam sistem perawatan mesin produksi.
Dapat mengoperasikan komputer (Ms. Office) dan komputerisasi sistem perawatan permesinan
Berbahasa Inggris lisan dan tulisan.

 ",24/09/19
522,3059302,https://siva.jsstatic.com/id/41748/images/logo/41748_logo_0_955648.jpg,PT Wook Global Technology,Jakarta Utara (Jakarta Raya) - PIK,SPV SALES WALLPAPER (JAKARTA UTARA),Penjualan Ritel,1001,2000," Job Description :

Memanage tim sales dan turun ke lapangan
Mengunjungi Customer yang potensial untuk pengembangan bisnis baru;
Menetapkan kuota kepada pelanggan;
Menegosiasikan persyaratan yang akan dicantumkan dalam surat perjanjian dan penutupan penjualan;
Mereview kembali sales performance sendiri;
Melengkapi tugas pekerjaan administrasi, dan tugas prioritas yang di tugaskan oleh atasan;
Memiliki client / customer potensial sendiri ( tradisional market )
Memastikan bahwa semua item produk telah dikirimkan kepada customer klien di tempat / di toko tepat waktu
Mencapai target penjualan yang telah ditetapkan oleh perusahaan
Bertanggungjawab dan Melapor kepada direktur divisinya
Membuat workplan, list customer yang diprioritaskan, membuat laporan setiap minggu, melaporkan klaim kunjungan dan memenuhi target dari perusahaan
Khusus mengembangkan market di wilayah Jakarta dan sekitarnya

 
Requirements :

Usia max 33 tahun
Memiliki pengalaman dan pengetahuan di bidang Produk Wallpaper (flooring dan sejenisnya) minimal selama dua tahun
Bertanggungjawab, cerdas dalam menyelesaikan masalah dengan customer
Lincah, pintar dalam berbicara dan memperkenalkan produk
Mempunyai kemampuan komunikasi dengan klien, percaya diri, penampilan menarik
Memiliki tanggungjawab yang tinggi terhadap tugasnya
Jujur, disiplin, teliti dan bertanggungjawab
Suka dengan tantangan baru, dapat mencapai target penjualan
Dapat bekerja secara individu atau dalam team
Memiliki kendaraan  motor sendiri ( Sim C )
Berdomisili di Jakarta Utara dan sekitarnya, Penempatan lokasi kerja di Kantor Jakarta Utara
 ",14/09/19
523,3059305,https://siva.jsstatic.com/id/37570/images/logo/37570_logo_0_891433.jpg,PT Buana Megah,Pasuruan (Jawa Timur),Kepala Bagian IPAL,Kimia,501,1000," 
Kandidat harus memiliki setidaknya Diploma, Gelar Sarjana di Teknik (Lingkungan/Kesehatan/Keamanan), Teknik Kimia atau setara.
Setidaknya memiliki 5 tahun pengalaman dalam bidang yang sesuai untuk posisi ini.
Kemampuan yang harus dimiliki: Analisis data IPAL, Laporan monitoring, Identifikasi potensi bahaya lingkungan, Laporan UKL/UPL, Memahami B3
Lebih disukai Supervisor/Koordinator khusus dalam Kimia atau setara, lebih disukai di industri kertas.
Memiliki kemampuan kepemimpinan yang baik serta kemampuan pengambilan keputusan yang baik.
 ",14/09/19
524,3059309,https://siva.jsstatic.com/id/26268/images/logo/26268_logo_0_33032.png,PT TK Industrial Indonesia,Jawa Barat - Subang,MES Programmer,IT-Perangkat Lunak,5000,99999," Persyaratan dan Kemampuan :

Kandidat wajib mengutamakan kesehatan dan keselamatan kerja
S1 Teknik Informatika / Sistem Informasi
Familiar dengan Visual Basic 6, Visual Basic.NET, C#

Job Description:


Mendukung pembuatan dan perawatan Sistem MES
Memastikan kelayakan alat-alat pendukung Sistem MES


  ",14/09/19
525,3059310,https://siva.jsstatic.com/id/12104/images/logo/12104_logo_0_922498.png,Duniamasak.com ( TII ),Jakarta Raya - Jakarta Barat ( Meruya Illir ),Web Developer,IT-Perangkat Lunak,51,200," [JOB VACANCY]We are currently looking to fill the position of WEB DEVELOPER / WEB PROGRAMMER at our Jakarta office to maintain, build, and enhance our ecommerce platform. have good understanding of technology and analytical thingking is a must. self-starter and have initiative. Are you the person? Join us now!  Requirements 1. Minimum 2 years as web developer or web programmer2. Understanding of object-oriented programming and API.3. Creative, strong foundation in programming algorithms, analytical thingking4. Experience with building web services, API, and data integration5. Strong knowledge in PHP, MYSQL, Javascript, HTML, CSS, jQuery, AJAX6. Experience with PHP Framework (CI), Boothstrap, Jquery, Angular is an must7. Experince as an developer in agency or it consultant company is advantage.8. Good communication, interpersonal skills, service-oriented attitude, and self-motivated9. Willing to work based on West Jakarta ",14/09/19
526,3059311,https://siva.jsstatic.com/id/12104/images/logo/12104_logo_0_48316.png,PT Global Adhi Pratama,Banten - Gading Serpong Paramount,Store Marketing Executive (Gading Serpong),Tele-sales/Telemarketing,51,200," Job Description:Melakukan verifikasi database customerMencari database customer dari berbagai sumberMenghubungi customer dan melakukan aktivitas penjualan via teleponMembuat analisa/persentasi pasar dan strategiMencapai target yang telah ditetapkan perusahaan Job Requirement:Paling penting adalah bisa menjual, suka menjual, dan rajin menjualPengalaman menjual produk / jasa (professional maupun fresh graduate) minimal 1 tahunPercaya diri dan mampu menguasai suasana dalam komunikasiBerpenampilan menarik dan meyakinkanFamiliar dengan konsep CRMMempunyai skill administrasi komputer yang telaten dan rapiBerpengalaman dalam dunia Job Portal adalah nilai plusPekerja keras, Jujur, dan Motivasi yang tinggiMempunyai database HR adalah nilai plus Benefit:Gaji yang kompetitif sesuai kemampuan & pengalamanJamsostek + BPJSBONUS  Tahunan + THRPROSPEK KARIR KE TAHAP YANG LEBIH TINGGI ",14/09/19
527,3059313,https://siva.jsstatic.com/id/12104/images/logo/12104_logo_0_49210.png,PayrollBozz.com,Banten,Full Stack Programmer,IT-Perangkat Lunak,51,200," Job DescriptionTo develop ERP related modules in our product using the latest technologies.Improve web performance and optimize database usageWork with fellow team member on existing and new projects/products  Job RequirementsBachelor Degree with minimum GPA 3.0Minimum 2 years working experience in developing web using .NET or PHPExperience in SDLC EnvironmentStrong knowledge in CSS, jquery, php and HTML 5Understand object oriented programming and demonstrated OO Programming in your portfolioExperience in developing mobile apps is an advantageExperience working in high traffic websitesExperience in developing /modifying open source ERP is Plus.Willing to be placed at Gading Serpong  Benefits:A competitive salary package reflecting your skills and experienceCareer advancement plan based on skill competenciesJamsostek + BPJS ",14/09/19
528,3059312,https://siva.jsstatic.com/id/12104/images/logo/12104_logo_0_49210.png,PayrollBozz.com,"Tangerang (Banten) - Jl Boulevard Raya,  Ruko Mendrisio 3 Blok C No. 17",Business Development Executive,Penjualan - Korporasi,51,200," Job Description:Melakukan kunjungan ke pelanggan dan melakukan presentasiMencari database pelanggan yang seuai dengan kriteria / target marketiMenghubungi customer dan melakukan pengenalan via telp / onlineMembuat analisa dan strategi terhadap pangsa pasar domestikMencapai target yang telah ditetapkan perusahaan  Job Requirement:Paling penting adalah bisa menjual, suka menjual, dan rajin menjualPengalaman menjual produk / jasa (professional maupun fresh graduate) minimal 1 tahunPercaya diri dan mampu menguasai suasana dalam komunikasiBerpenampilan menarik dan meyakinkanFamiliar dengan konsep CRMMempunyai skill administrasi komputer yang telaten dan rapiBerpengalaman dalam dunia Job Portal adalah nilai plusPekerja keras, Jujur, dan memiliki motivasi yang tinggiMempunyai database HRD adalah nilai plus  Benefit:Gaji yang kompetitif sesuai kemampuan & pengalamanJamsostek + BPJSBONUS  Tahunan + THRPROSPEK KARIR KE TAHAP YANG LEBIH TINGGI ",24/09/19
529,3059314,https://siva.jsstatic.com/id/12104/images/logo/12104_logo_0_49210.png,PayrollBozz.com,Tangerang (Banten) - Gading Serpong,Web Programmer / Developer (.NET),IT-Perangkat Lunak,0,0,,01/01/90
